Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-08,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-08,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-15,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-15,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-22,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-22,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-29,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-10-29,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-11-05,15,18,15,15,MASSACHUSETTS,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,2016-11-05,15,18,15,15,MASSACHUSETTS,,sml,ORANGE,,,,,,,,N,
